-94.015,-22.981,-30,-78.489
-114.26,-3,23.335,-2.8284
35.735,29,0.70711,89.803
-101.51,-12.5,-2.1213,-22.627
-157.26,13.5,0.70711,-12.021
-179.76,1.5,3.5355,91.217
-45.765,-18,19.799,-132.23
52.485,-31.5,2.8284,-13.435
-37.765,52.5,-13.435,15.556
-8.7648,174,18.385,40.305
111.74,-54.5,-24.749,21.213
94.735,20.5,-14.849,-20.506
276.24,0.5,-7.7782,24.042
249.24,25.5,13.435,7.0711
170.49,20,9.8995,43.841
101.24,-0.5,25.456,-23.335
153.99,-10,-79.903,-28.991
278.24,13,4.2426,38.184
341.74,-19,33.941,-9.1924
152.49,-15.5,-16.971,16.263
307.74,31,23.335,50.205
294.99,16.5,14.849,-26.87
-222.51,3,-26.87,-1.236e-14
96.985,-16,36.062,-21.92
1048.5,-8,-18.385,32.527
465.49,-27,1.4142,-27.577
-665.26,27,-6.364,-90.51
-102.51,-14,-8.4853,34.648
1630.5,35.5,14.142,16.971
-246.26,-7.5,-24.749,-14.142
-751.01,-12.5,7.0711,-19.092
-592.26,16,16.263,12.021
231.74,16,16.263,-10.607
-356.26,-8.5,-30.406,15.556
-661.51,22,-14.849,-52.326
-403.26,28.5,22.627,-9.8995
-372.51,-22.5,-25.456,16.263
-753.01,-17.5,-16.971,-27.577
-1440.3,-19,9.1924,-0.70711
-902.01,-59,-11.314,-16.971
-566.76,-7,1.0734e-15,-14.142
-373.76,5.5,8.4853,12.021
71.485,-34,16.263,4.2426
486.99,9.5,-12.021,1.4142
256.74,-10.5,-19.092,-12.728
510.49,-8.5,-8.4853,19.092
521.99,20.5,18.385,39.598
453.74,-2,12.021,4.2426
410.24,-0.5,-13.435,-14.849
544.49,-128,-6.364,-11.314
1017.5,-1,-48.79,-16.263
1131,-13.5,48.083,41.719
770.74,-23,-39.598,-153.44
348.99,-19.5,1.4142,24.042
28.735,5,-2.8284,62.225
-16.015,21,-0.70711,-16.263
-122.76,29,-1.4142,19.092
390.24,-15,19.799,-4.9497
-364.01,7,-30.406,-38.891
-801.26,12,-14.142,23.335
-782.76,-15,14.849,-9.8995
-783.51,-12.5,-12.728,-24.749
-614.51,5.5,-14.142,-40.305
12,9,-17.678,-36.062
-50.25,25.5,16.263,-14.849
118.75,5.5,15.556,-0.70711
52,-31,-0.70711,23.335
-33.75,17.5,26.87,7.7782
-52.75,-90,-25.456,-9.2498e-16
-9.25,-43,0.70711,18.385
-12.5,53.5,-1.4142,-13.435
30.25,11,0.70711,21.92
44.25,3,24.042,9.1924
-22.25,-12,-21.92,-14.142
-19.75,36.5,-11.314,-4.2426
49.75,-1,-25.456,3.5355
-6.75,-5,77.782,-32.527
65.5,20.5,-38.891,7.7782
38.75,1.5,-36.062,-43.134
-39.5,6.5,55.154,16.971
-37.75,55.5,18.385,10.607
33.75,7.5,-30.406,29.698
17.5,8,-8.4853,-33.941
95.75,-82,7.0711,-10.607
50.5,-50,-2.8284,-26.87
30.5,-43.5,-19.092,-3.5355
-155.5,-39,1.4142,-14.142
-551,128.5,9.8995,16.263
571,-3,-17.678,-19.799
77.25,5.5,-4.9497,-3.5355
-94.5,-33.5,-18.385,19.799
287.5,4,-12.728,-31.82
320.25,-31,4.9497,16.971
-149,32.5,15.556,18.385
-223.75,-5,18.385,9.1924
90.25,-86.5,-11.314,-22.627
237.75,62,41.719,-21.92
-44.5,494,-99.702,-10.607
-43.75,-298.5,61.518,6.364
24,-61,-25.456,44.548
107,44.5,-4.2426,-160.51
164.25,52.5,-7.7782,143.54
-148,117,-18.385,18.385
-49.25,122,-10.607,45.962
-97.75,43.5,13.435,-76.368
-59.5,2,-7.0711,-71.418
-277.5,-26,-16.263,62.933
-118.25,11,9.8995,-64.347
-55,-3.5,15.556,17.678
