437.26,15.556,14.5,-13.435
584.51,2,31.113,-35.355
376.01,-22.5,-12.728,-8.4853
-101.49,-17.5,-3.5355,-5.6569
-109.24,-24,12.728,-2.1213
536.51,-72.5,24.042,30.406
982.76,68.5,-23.335,-4.9497
-26.238,-55,-12.021,-16.263
-1080,-28.5,-0.70711,-7.0711
-988.99,8,-18.385,-29.698
-402.99,45,-75.66,4.2426
-535.99,19.5,111.72,21.213
-298.49,56,99.702,-5.6569
326.01,57,-36.062,-18.385
579.76,17.5,-44.548,14.849
89.012,-8,-8.4853,-47.376
89.262,-1,-30.406,-46.669
543.76,14.5,-18.385,88.388
833.26,15,4.2426,-18.385
-80.738,74,-7.7782,-3.5355
-245.74,10.5,-20.506,-4.2426
-126.49,55,-14.849,21.92
-74.738,-68,9.8995,7.7782
-80.488,-43,39.598,-29.698
-145.99,-23.5,11.314,23.335
-79.488,-2.4956e-14,19.799,-7.7782
-164.49,-6.5,26.87,9.8995
42.762,22.5,9.1924,-20.506
-13.988,49,-7.0711,12.728
-139.99,48,3.2997e-15,20.506
-227.99,84,29.698,-28.284
5.262,61,19.092,16.971
-94.738,77,-13.435,12.728
-252.99,56,-12.728,1.5233e-15
-298.24,15,0.70711,-1.4142
-226.49,3,2.1213,-69.296
829.01,25.5,-33.234,-15.556
973.76,-26.5,-31.82,-130.81
-340.24,83,-6.364,63.64
-588.24,-86,-31.82,-41.719
-243.24,-48,-14.142,314.66
-210.49,-29,42.426,-199.4
-64.238,-42.5,-12.728,139.3
688.51,4.5,-4.9497,-39.598
341.51,47.5,-51.619,-72.125
-210.99,-41,-15.556,-22.627
-167.49,27.5,9.8995,-22.627
-480.74,-19.5,-35.355,2.8284
-167.24,-5.5,9.1924,33.941
59.012,-22.5,29.698,29.698
174.76,-94.5,24.042,14.849
-242.24,-119.5,12.728,44.548
-193.74,-26,13.435,-12.021
21.262,141.5,33.234,13.435
-126.49,-69,26.87,-8.4853
50.512,-54.5,40.305,14.849
751.01,-36.5,-6.364,41.012
-6.238,49,75.66,-12.728
-113.49,59,10.607,-24.749
