115.31,16.263,-8.5,16.971
62.058,-10.5,17.678,-0.70711
17.808,16,18.385,19.092
-22.692,8,-1.4142,27.577
-67.692,2,19.799,7.7782
-77.192,10.5,3.5355,12.021
-93.942,-19.5,17.678,-1.4142
-79.442,-8.5,-17.678,-3.5355
-74.192,-22.5,-24.749,17.678
-44.442,-7,18.385,-17.678
-38.692,-0.5,-17.678,26.163
-58.942,14.5,18.385,4.9497
-77.442,-6.5,0.70711,-21.92
-84.192,-33,25.456,14.849
-89.942,-9.5,-4.9497,2.8284
-93.942,19,-12.021,24.749
-110.69,16,-14.142,-18.385
-55.192,18,-0.70711,10.607
-63.942,30.5,3.5355,21.213
-28.192,-4.5,2.1213,8.4853
-7.4424,-5.5,-2.8284,2.1213
-10.442,-10.5,23.335,-12.728
-5.4424,-10.5,5.6569,27.577
-2.1924,-21.5,14.142,-14.849
10.058,-12,7.7782,-14.849
13.558,-13,-2.1213,15.556
1.5576,-19.5,-0.70711,11.314
-15.692,-17.5,12.728,-15.556
-16.192,-19,-9.1924,-24.042
-33.442,-0.5,21.92,-13.435
-53.942,7,6.364,18.385
2.8076,-13,5.6569,19.092
66.308,-18.5,-18.385,-16.263
161.56,0.5,27.577,-14.142
247.31,16.5,3.5355,6.364
355.56,1.5,3.5355,-8.4853
442.81,12,1.4142,-27.577
496.81,25,12.021,1.4142
491.56,16.5,2.8284,-11.314
458.31,-1,-10.607,-19.799
390.31,-12.5,-22.627,14.142
325.31,-6,25.456,16.971
256.56,19.5,9.1924,-17.678
179.06,4.5,-22.627,7.0711
113.81,20.5,-16.263,-4.2426
46.308,-10,11.314,-14.142
-31.942,21.5,-10.607,15.556
-70.192,-9.5,-2.8284,-7.0711
-97.692,17,-8.4853,25.456
-68.442,13,8.4853,-6.364
-107.19,-1.5,-2.8284,-14.142
-68.192,-3,-6.364,16.971
-58.942,6.5,22.627,-21.213
-73.692,13,26.87,-15.556
-98.692,15.5,4.9497,-2.8284
-98.692,-33,4.9497,3.5355
-124.94,-28,-21.92,26.87
-160.44,-0.5,-17.678,-18.385
-210.94,14.5,9.8995,-5.6569
-227.69,11.5,-24.042,-28.991
-244.19,7.5,-24.042,17.678
-260.69,4.5,-12.021,19.799
-242.44,-3.5,-28.991,-19.092
11.75,-6,-4.9497,18.385
12.5,20,19.799,-14.142
7.25,-23,14.142,19.799
11.75,-15.5,7.7782,-12.728
