-1200.5,-85.56,-58,-0.70711
-1061.5,51.5,-7.7782,2.2054e-14
-265.79,9,21.213,2.2054e-14
220.71,2.5,44.548,0.70711
587.46,1.6314e-14,-3.5355,-0.70711
731.21,3,-17.678,-2.3465e-14
345.21,-17,-15.556,0.70711
-176.79,-46,7.7782,9.1924
285.96,-22,19.092,-28.284
1434.5,-30,-6.364,36.77
1441.5,-59,16.263,-33.234
231.21,14,26.87,16.971
-247.54,-12.5,-21.213,71.418
-305.54,-5,11.314,-36.77
-21.29,1,-21.213,-0.70711
162.21,31,11.314,-31.82
89.96,-17.5,1.4142,45.962
132.21,-15,14.849,4.9497
192.46,-19.5,0.70711,57.276
415.71,7,7.7782,-5.6569
490.96,-21.5,-16.263,-24.749
1600.5,12,-7.7782,60.811
1913.5,28,-13.435,12.728
1137,-22.5,21.213,-20.506
105.21,19,-21.92,-7.0711
-586.04,3.5,15.556,-19.799
-660.79,17.5,-11.314,19.799
557.71,-5.5,25.456,-15.556
427.46,70,15.556,19.799
244.21,-5.5,-8.4853,4.2426
1972,-54.5,1.4142,21.92
1969.5,-23,3.5355,19.799
1009,-46.5,-29.698,10.607
-428.29,-26,-28.284,-7.7782
-837.04,-13,4.2426,88.388
-481.54,-37.5,2.8284,36.77
-1250,-33.5,17.678,31.113
-1655.5,-36,10.607,-19.799
-1739.3,-34,-37.477,-19.092
-1230.8,11,-12.021,-2.1213
-119.54,2,7.0711,26.163
945.71,20.5,-7.7782,21.92
1923,41,-2.1213,5.6569
1973.7,55,-2.1213,-28.284
1974,0.5,6.364,3.5355
1971.2,30,12.021,3.5355
1608.5,30.5,24.042,-7.7782
362.71,34.5,22.627,30.406
336.71,5.5,-8.4853,16.971
-1342.5,2,-17.678,-4.2426
-2047.3,-14,32.527,18.385
-2046.5,56,9.1924,-17.678
-2045.5,9,-15.556,24.749
-2047.3,45.5,18.385,9.1924
-2046.8,19.5,12.021,19.799
-2047,0.5,29.698,14.849
-2047.3,2.5,25.456,4.2426
-1744,-11,19.799,-19.799
-1768.5,6,13.435,17.678
-2046.5,-16,17.678,-31.82
-1394.8,3.5,21.213,-5.6569
372.21,-20,-17.678,19.799
987.96,2.3714e-15,68.589,15.556
153,-19,57.276,14.142
-190.5,-1.5,-1.4825e-15,0.70711
-204.25,-22.5,11.314,-16.971
-71.75,0.5,42.426,21.213
-96,-0.5,14.849,-28.991
27.75,-18.5,-27.577,-19.092
154.75,-10.5,-8.4853,-10.607
20.75,7,16.263,9.1924
-173,26,-20.506,-23.335
-326.5,22,18.385,-9.8995
266,30,-4.9497,14.142
292.25,8.5,-33.234,-3.5355
27.5,17.5,-1.4142,-42.426
19.5,2,-46.669,6.364
-133.75,-22.5,-16.971,12.021
26.75,-10.5,-1.4142,-26.87
31,-25.5,-9.1924,-38.891
-1.75,7,19.092,21.213
-34,17,19.092,-33.234
-58.75,11.5,16.971,17.678
-91.5,25.5,-4.9497,-82.024
-327.5,-63,12.021,-16.971
52,106,34.648,-43.841
233.5,-27,28.991,-33.941
280.75,-33.5,30.406,2.1213
114,-1.5,-4.2426,0.70711
-69.75,-0.5,24.042,-1.4142
-285.75,-1,-11.314,2.2054e-14
166,2.5,34.648,2.2054e-14
-326.75,74,26.87,-0.70711
-1.9225e-13,22,-12.728,2.7716e-14
3,21.5,21.92,0.70711
373,40,32.527,-0.70711
257.25,53.5,-14.849,2.2054e-14
-136.5,21.5,-18.385,-0.70711
375,55.5,-5.6569,0.70711
80.5,36.5,-20.506,-0.70711
109,38,34.648,2.2054e-14
-37.75,5.5,-10.607,1.4142
-192.75,7.5,-43.134,0.70711
-301.5,28,-1.4142,2.2054e-14
-243.25,28,-19.799,1.6392e-14
-50,10,2.1213,-0.70711
0.75,-97.5,43.841,-1.4142
1.5,-4,16.263,2.2054e-14
0.25,-33,-1.4142,-0.70711
303.5,-71.5,-26.87,2.2054e-14
301.25,-129.5,20.506,2.2054e-14
-31.75,-1,-0.70711,-0.70711
702.5,107.5,21.213,2.2054e-14
-0.25,-115.5,31.82,2.2054e-14
1.5,67,2.1213,1.4142
0.5,-41.5,-29.698,2.2054e-14
0.25,-47,11.314,2.2054e-14
0.25,84.5,14.849,-1.4142
-3.9298e-14,19,-41.719,2.7716e-14
-0.25,14,21.213,-2.3465e-14
-302.5,-210,-34.648,0.70711
279,0.5,8.4853,3.5355
-0.5,0.5,31.113,32.527
-651.75,-2.0599e-14,-26.87,67.882
-227.75,-1,9.8995,-6.364
0,0.5,-13.435,4.9497
70.357,-2.0599e-14,33.234,31.113
33.588,1,12.021,20.506
-27.577,0.5,-21.213,-6.364
-53.74,153.5,-12.021,20.506
-106.77,126.5,9.8995,13.435
-39.244,99.5,27.577,62.933
-18.385,-30.5,12.728,33.234
-15.203,57,-18.385,-4.2426
-54.094,81,-10.607,-2.1213
-13.081,4.5,7.7782,-32.527
-5.6569,32,-1.4142,13.435
14.496,24.5,-19.799,14.142
19.799,31,17.678,-0.70711
111.37,-32,-7.0711,19.799
-16.971,-58.5,21.213,-9.1924
-9.5459,-15.5,-12.021,21.92
-73.539,38,0.70711,17.678
-95.459,83,-3.4809e-15,-35.355
-176.07,-3.5,-15.556,78.489
-29.698,-14,-4.2426,70.004
41.366,-3.5,12.728,32.527
136.83,16.5,1.4142,1.4142
80.257,38,20.506,0.70711
37.477,46.5,-24.749,-0.70711
17.678,40,22.627,2.816e-14
-66.468,18,15.556,-2.3021e-14
57.983,-2.5,2.2922e-15,2.816e-14
-16.263,-14.5,-3.5355,2.816e-14
-65.054,7.5,-18.385,-0.70711
-43.487,7.5,16.971,2.816e-14
-2.8284,-12,-28.991,0.70711
-1.7678,-1.5,5.6569,0.70711
4.9497,6,-62.933,2.816e-14
-14.849,-30,60.104,2.816e-14
-14.496,-57,-2.1213,-2.1213
-7.7782,-55.5,22.627,0.70711
13.081,-59.5,19.799,2.816e-14
12.374,-25.5,21.92,-0.70711
2.1213,-16.5,29.698,-0.70711
3.8891,-47.5,-12.728,2.816e-14
25.102,-34,27.577,2.816e-14
-99.349,13,7.0711,-2.1213
