-2.452,10.253,13,19.799
44.548,-4.5,26.87,7.7782
45.548,4.5,-21.92,-12.021
92.048,-27.5,18.385,17.678
85.298,-3,10.607,10.607
99.298,20,-9.1924,-5.6569
200.3,-8,1.4142,7.7782
203.05,11.5,6.364,-19.799
281.55,-15,-9.1924,-27.577
386.05,-18.5,2.8284,-15.556
536.3,-6,-18.385,-21.92
687.55,13.5,-29.698,4.2426
731.8,9.5,-7.0711,2.1213
736.8,-25,25.456,-6.364
656.8,-9.5,-12.021,-23.335
545.3,-21,17.678,-0.70711
413.55,1,-14.849,12.728
275.05,0.5,16.263,9.8995
166.05,8.5,-7.0711,-14.849
31.548,-15.5,-26.87,9.8995
-66.952,-30.5,-15.556,4.9497
-165.7,12,-7.0711,27.577
-197.45,6,-7.7782,19.092
-280.7,-16,18.385,-22.627
-302.45,-11,-26.163,14.849
-310.2,-8,7.0711,-0.70711
-312.45,-14.5,-7.0711,-13.435
-357.2,4,24.749,-5.6569
-329.95,-14.5,18.385,-2.1213
-323.45,-14,16.971,11.314
-302.2,26.5,-11.314,21.213
-299.7,-13.5,-19.799,-12.728
-267.45,8.5,-11.314,2.8284
-257.45,15,-14.142,24.042
-230.2,-18,6.364,12.021
-203.95,-23,-20.506,-7.7782
-126.7,-15.5,24.042,-27.577
-91.202,18.5,19.092,-0.70711
-67.202,-0.5,11.314,-20.506
-10.202,-2,-4.9497,-17.678
33.798,-3.5,-9.0774e-16,-12.728
22.798,-3,19.799,-10.607
34.048,-25.5,8.4853,23.335
0.29795,-0.5,-31.113,-17.678
-2.202,-6,14.142,9.8995
-15.202,3,-12.728,16.263
-22.702,0.5,25.456,-26.163
-61.202,27,17.678,-24.042
-42.452,-8,-28.991,-7.0711
-56.702,5.5,-7.0711,-28.991
-110.45,-7,12.728,-17.678
-61.702,-18,-7.0711,-3.5263e-16
-102.2,-6.5,12.021,4.2426
-110.7,20,-17.678,-19.092
-148.95,12,19.092,-12.021
-112.95,-17,7.0711,-13.435
-83.952,27,13.435,26.163
-85.202,4.5,7.0711,-12.021
-82.452,20,26.87,17.678
-63.952,-11.5,4.2426,12.728
-85.702,3,-12.021,1.4142
-68.702,1.5,-6.364,-19.799
-103.2,4.5,31.113,22.627
-13.25,13.5,-18.385,-4.9497
19.75,5.5,20.506,-26.87
14.25,12.5,-17.678,4.9497
-24.25,27.5,-16.263,-16.971
-5,25,24.042,7.7782
-31,22.5,-11.314,-5.6569
12.5,5.5,13.435,0.70711
-5.25,-8.5,-2.1213,1.4142
-9.25,9,-10.607,13.435
-46.75,6.5,18.385,-15.556
-65.5,11,12.728,-12.728
-20.75,28,-17.678,7.0711
-2,7,20.506,-24.042
4.5,17.5,4.2426,8.4853
16,5.5,-21.92,-16.971
20,-18.5,17.678,-4.9497
30.75,19.5,24.042,-12.021
31.25,24,-26.163,11.314
32.25,19.5,-26.163,-7.7782
24.75,4.5,23.335,8.4853
38.25,23,-4.9497,8.4853
30,25.5,7.0711,-22.627
3.25,-5,4.2426,6.364
25,-17,17.678,21.92
12.75,12.5,-27.577,-1.4142
20.5,-0.5,14.849,-16.263
1.75,-15,4.2426,-18.385
23,-4.5,-22.627,16.971
-14.75,-6,-26.87,-12.021
3.25,-3,17.678,-7.7782
-22,21.5,-6.364,15.556
-6.5,0.5,-3.5355,5.6569
-8.25,10,26.87,12.728
8.75,-13,-21.213,9.8995
7,-17.5,-12.728,-2.1213
-14.25,19.5,26.163,19.799
-4.5,-14.5,26.87,-15.556
-20.5,5,-18.385,12.728
-27.5,0.5,9.8995,-17.678
20.5,1.5,15.556,-25.456
-29,-4.5,30.406,-19.799
1.5,21.5,-16.971,2.8284
-0.25,-10,-12.728,-19.799
7.5,10,9.8995,14.142
-3.5,28.5,16.263,6.364
4.5,12,-10.607,14.142
-5,-8.5,-16.971,-20.506
18,-19,14.142,25.456
24.75,16,-4.2426,-15.556
25.5,6.5,18.385,19.092
-19.25,9,21.92,-0.70711
3,9,-18.385,7.0711
-16.5,-14,11.314,4.9497
-2.5,-7.5,-16.971,0.70711
-11.75,-21,-9.8995,-8.4853
1.25,-7.5,28.991,4.2426
-22.75,-29,4.2426,-16.263
6,-26,24.042,-24.749
11.25,11.5,16.263,7.7782
-19.25,7,21.213,14.849
8,5,5.6569,-10.607
-1.5,-24.5,-23.335,-21.213
0,-21.5,2.8284,-17.678
4.9497,20,-17.678,18.385
25.809,-18,18.385,-10.607
-4.2426,-27.5,19.092,24.042
-15.203,2.5,-21.92,16.971
-7.4246,-2.5,2.8284,-24.042
-11.314,-31.5,10.607,3.5355
-19.445,16,12.728,-17.678
-5.6569,25.5,-14.142,-11.314
-7.7782,-21.5,12.728,6.364
9.1924,-4.5,-12.728,10.607
-12.728,4,3.5355,-10.607
-8.4853,13.5,-2.8284,-12.021
-4.5962,15,-17.678,21.92
11.667,-6.5,-21.92,-14.142
-13.789,12,18.385,-26.87
-9.1924,18,-26.87,14.142
-15.556,2.5,16.971,17.678
-6.0104,12,10.607,-16.971
7.0711,-24,1.4142,4.2426
-11.667,-11.5,27.577,7.7782
-14.496,-5,17.678,9.8995
-4.5962,0.5,-9.8995,-12.728
3.8891,6,-9.8995,-27.577
-9.8995,4,16.971,12.728
-1.7678,-5,-22.627,2.8284
-13.789,-31,-8.4853,-26.163
-2.1213,-9,0.70711,-17.678
5.6569,-12,-24.749,19.799
1.7678,-9,19.799,28.284
-10.96,7,-2.8284,-13.435
5.6569,-11,21.92,-15.556
-1.4142,10.5,14.142,9.1924
4.9497,-8.5,-17.678,-6.364
9.5459,13.5,-14.142,-19.092
9.1924,-26.5,11.314,19.092
6.0104,20.5,4.2426,-1.4142
2.8284,-2,13.435,12.728
35.709,8,17.678,16.263
17.678,-10.5,18.385,-14.142
14.496,3.5,12.021,2.8284
-11.314,24.5,-16.263,0.70711
27.931,14,18.385,-4.6365e-16
9.8995,-12,0.70711,5.6569
-14.849,-0.5,23.335,6.364
-27.931,9,6.364,0.70711
-9.1924,28,-14.849,-19.799
24.749,-3,14.849,24.749
1.4142,6,-17.678,-15.556
13.435,-26.5,1.4142,19.092
3.182,-18,24.749,10.607
-7.7782,6.5,16.971,-19.799
-2.8284,-11,2.1213,0.70711
14.849,3,19.092,-4.9497
-0.35355,-2.5,2.1213,8.4853
8.1317,-6.5,4.2426,-16.263
-8.1317,3.5,22.627,24.042
-10.607,28.5,-12.728,-9.8995
-24.395,-30,-16.971,9.1924
-32.173,-27,-1.4142,25.456
-7.7782,5,2.8284,-7.7782
-6.0104,-7,-19.092,14.142
3.182,11.5,28.284,-21.213
-4.5962,6.5,-19.092,2.8284
6.7175,-3.5,-27.577,-12.728
3.5355,4,20.506,13.435
-10.96,-23,15.556,11.314
4.2426,-26.5,-18.385,-4.9497
-18.738,-7,26.87,-9.1924
-3.8891,15,-3.5355,-15.556
-22.274,11,-21.213,-3.5355
3.182,-1.5,-7.7782,7.7782
12.728,-11,-4.9497,12.728
7.4246,-8.5,15.556,-17.678
1.0607,10.5,-19.799,-9.8995
-12.728,-12,18.385,2.1213
-9.1924,9,19.092,-3.5355
2.1213,-2.0503e-15,25.456,-11.314
8.4853,15.5,-14.849,4.2453e-16
3.5355,-10,11.314,-2.1213
-11.314,-3,-19.092,24.749
13.081,7,26.87,-16.263
-8.8388,-1.5,-13.435,-19.092
-13.435,-24.5,-7.0711,8.4853
23.335,-22,22.627,-28.284
15.203,-20,9.8995,-18.385
-12.728,-8.5,0.70711,24.749
21.567,-9.5,-19.092,14.849
1.0607,1.5,-8.4853,-31.113
7.0711,22,7.7782,-3.5355
14.142,18.5,-5.6569,19.799
-1.4142,-10,-15.556,-16.263
1.481e-16,-6.5,26.163,27.577
21.213,-20.5,-14.142,-16.263
19.092,-3,17.678,-10.607
-6.7175,20.5,4.9497,24.749
-7.4246,-10.5,-26.163,26.163
11.314,5.5,-7.7782,-20.506
22.274,26,27.577,-11.314
10.96,-6.5,16.971,-24.042
10.96,0.5,-25.456,4.2426
-3.3698e-15,-26.5,15.556,6.364
-22.274,2.5,14.849,1.4142
-13.435,-2,-23.335,-15.556
5.6569,-18.5,16.971,-4.9497
-2.1213,-3,18.385,-2.1213
0.70711,-8,-19.092,16.971
1.7678,-1.5,8.4853,-16.971
1.0607,14.5,2.1213,25.456
-1.4142,-2,28.991,-14.142
-15.91,-12,-15.556,-8.4853
19.092,-2,-2.1213,-16.263
1.7678,9,0.70711,3.5355
11.314,-9.5,-17.678,-2.8284
13.081,11,-9.1924,16.263
0.35355,31,10.607,17.678
2.4749,10,-22.627,2.1213
-5.3033,-8,0.70711,-4.2426
-9.8995,7.5,-18.385,-13.435
13.789,33.5,19.799,-3.5355
14.849,-10,-12.728,-24.749
-5.6569,32.5,-19.799,5.6569
-7.7782,11,14.142,16.263
-6.7175,-9.5,-7.7782,-5.6569
-15.91,18.5,-0.70711,-23.335
