-127.72,-3.182,-10.5,-17.678
-59.967,22,3.5355,4.2426
-7.4673,-6.5,-4.9497,14.142
-8.7173,-10.5,5.6569,-22.627
-43.467,1,12.021,23.335
-45.967,-18,-12.728,-31.113
-42.717,-11.5,3.5355,1.4142
-7.7173,2,17.678,17.678
-6.9673,-13,-16.263,-14.849
138.28,20.5,-4.9497,-8.4853
20.783,2.7341e-16,10.607,15.556
51.783,-13,-9.8995,-18.385
158.03,20,14.849,7.7782
19.533,-1.4611e-16,-9.1924,4.2426
-14.967,-16.5,-17.678,14.849
-51.967,-23,-4.9497,-15.556
19.033,-29.5,12.021,-7.7782
33.283,-16.5,4.9497,9.8995
29.033,2,-2.8284,-8.4853
9.2827,0.5,15.556,1.4142
-148.97,-8.5,-12.728,0.70711
-163.97,-24,14.849,4.2426
-143.22,7,-10.607,16.971
-211.22,13,-12.728,-9.8995
-110.22,20.5,4.2426,3.5355
-59.217,-19,14.849,13.435
34.033,6.5,17.678,-9.8995
171.28,-8.5,12.728,1.4142
223.03,-16,-2.1213,-20.506
129.78,-16.5,-5.6569,2.8284
6.5327,-1.5957e-16,2.8284,7.7782
-24.717,17.5,15.556,-3.5355
-28.717,4,-21.92,-2.8284
-78.717,7.5,18.385,-2.1213
14.283,5,-21.92,-18.385
164.53,3.5,-12.728,-4.2426
-30.967,-1.5,19.799,-12.021
-100.22,-9.5,-10.607,-22.627
-18.967,23.5,-8.4853,5.6569
-3.2173,-6,13.435,23.335
-52.967,113,-11.314,-2.8284
-70.217,3,-2.1213,14.849
116.78,14,-0.70711,-16.971
-72.717,10,13.435,8.4853
-153.47,-1,-4.9497,5.6569
-169.22,3,2.8284,-14.849
2.7827,-5,-19.799,14.142
53.033,-16.5,1.4142,-10.607
208.53,-17.5,9.1924,-25.456
255.03,13,11.314,-13.435
29.783,-15.5,-2.2468e-16,36.062
-22.467,13,10.607,1.4142
-297.72,4,8.4853,20.506
-344.47,6.5,-12.021,-26.163
59.283,0.5,2.8284,-23.335
118.53,14,4.9497,-1.4142
0.28267,14.5,3.5355,7.7782
75.033,-11.5,-12.021,-13.435
-89.967,-10.5,16.971,8.4853
-88.717,18,-17.678,-7.7782
26.033,-4.5,-14.849,-16.971
102.28,-4,-13.435,1.4142
133.78,68.5,-4.2426,26.87
-3.5,2,15.556,-18.385
-12.25,3,12.728,-14.849
7.25,-24.5,-3.5355,-6.364
-0.5,4,-21.213,0.70711
-6.75,7.5,-10.607,0.70711
-5.75,6.5,14.849,-2.8284
-0.5,11.5,2.1213,13.435
-10.5,5.5,8.4853,4.9497
29.75,6,10.607,-6.364
-96,-20,14.142,-22.627
33.5,-25,-14.849,-4.9497
-58.5,3,2.8284,16.971
33.75,-15,-5.6569,-12.021
17.75,21.5,-36.062,2.8284
-54.75,8.5,-2.8284,-18.385
69.75,-4,-53.74,-22.627
