-302.82,-8.4853,3.5,4.9497
-307.07,-3,-3.5355,-3.5355
-266.07,-4,2.1213,-2.8284
-201.07,2.9824e-15,-2.1213,4.9497
-127.57,-1,-2.1213,5.6569
-65.825,-2.5,-4.9497,-4.9497
-0.57498,2.1925e-15,4.9497,4.9497
70.925,1.5,-3.5355,-2.8284
47.925,-8.5,-4.9497,3.5355
19.925,1.5,3.5355,-4.2426
-3.825,-5,-2.8284,-4.2426
-15.825,-4,-1.4142,-2.1213
19.425,6,2.8284,2.8284
107.18,-2.5,-0.70711,2.8284
217.43,-1.5,-1.4142,0.70711
360.18,-8,-1.4142,3.2255e-15
435.93,-7.5,3.5355,-7.0711
478.43,-4.5,4.2426,-1.4142
482.18,-3.2071e-15,3.5355,4.2426
441.18,-7.5,1.4142,4.2426
367.68,-3.5,-2.8284,-2.8284
244.43,-4,-3.3248e-15,3.2255e-15
96.925,-7.5,-5.6569,2.1213
-60.325,3,-1.4142,-3.5355
-197.57,-3.5,1.4142,-7.7782
-358.32,-7,-4.2426,-4.9497
-468.57,-5,4.9497,-1.4142
-590.82,-7,-4.9497,-1.4142
-660.57,-9.5,4.2426,-2.8284
-682.82,-2.5,2.8284,2.1213
-671.07,4.5,-1.4142,-4.6571e-15
-669.57,7,-4.9497,6.364
-633.07,3.5,-1.4142,3.5355
-617.07,6.5,2.1213,4.2426
-554.32,-0.5,1.005e-15,2.1213
-520.32,-3,-4.9497,-1.7705e-15
-493.32,-0.5,-2.1213,-4.7681e-15
-468.07,1,-3.5355,-2.8284
-369.57,2,2.8284,-6.364
-201.82,1,1.4142,2.8284
26.175,1.5,-6.364,2.1213
332.68,-6.5,-2.8284,-4.9497
625.18,5.5,-2.8284,-0.70711
855.68,9.3203e-17,-4.2426,2.1213
1166.4,7,2.1213,4.2426
1359.2,8.5,-3.5355,-7.0711
1508.7,0.5,0.70711,2.8284
1481.2,-4,-0.70711,3.5355
1303.4,3,-7.0711,-4.2426
966.68,0.5,3.5355,3.5355
508.43,-1.5,3.5355,-0.70711
22.175,-2,-3.5355,-7.7782
-346.57,-5.5,3.5355,2.1213
-611.82,3.5,-1.1021e-18,1.4142
-790.57,-7,2.8284,-2.8284
-839.07,-2,-4.2426,-2.8284
-855.57,-5.5,-3.5355,-16.263
-802.32,-8.5,-4.2426,2.8284
-684.07,-3,-0.70711,-3.5355
-542.57,2.5,2.8284,-6.364
-372.57,-4.5,0.70711,-2.1213
-168.57,-7.5,1.1686e-16,-9.8995
-56.825,-0.5,1.4142,-0.70711
-4,-2.5,5.6569,5.6569
-7.25,-0.5,-2.1213,3.5355
-6.25,-4,-2.1213,-3.5355
-23.75,0.5,2.8284,-5.6569
-15.75,-6.5,-1.4142,-2.1213
-0.5,-0.5,-3.5355,-7.7782
-21.25,4,4.2426,-9.8995
5.25,-3.5,-2.8284,-2.8284
1.25,-3,3.5355,-7.0711
13.25,1,4.2426,3.5355
2,1,-0.70711,-8.4853
8,-2,-4.9497,-2.8284
-16.25,3.5,4.9497,3.5355
