-2.8646,4.2426,21.5,12.021
-39.865,6.5,-10.607,22.627
-77.615,2,-24.042,10.607
-65.115,-7,7.7782,15.556
-78.115,7.4134e-16,21.92,2.8284
-73.865,-4.5,-17.678,-2.1213
-27.115,16.5,24.749,7.7782
-18.865,-3.5,-24.749,18.385
-36.115,11,-19.092,16.263
-27.615,3,-4.2426,-16.263
5.6354,28.5,13.435,1.4147e-16
-1.1146,26,19.799,18.385
7.1354,0.5,-12.021,3.5355
29.635,-16.5,-16.263,22.627
45.135,12,18.385,2.1213
35.635,12,-14.849,-2.1213
49.885,-20.5,-6.364,26.163
29.885,-4.5,-16.971,19.799
63.635,4,18.385,-19.092
56.135,-13.5,-7.0711,3.0443e-17
98.135,1.502e-15,-2.1213,21.92
163.89,-21,3.0443e-17,6.364
182.39,-28,6.9658e-16,-23.335
193.14,-5,19.092,2.8284
276.89,16.5,-25.456,-13.435
227.14,16.5,21.92,-13.435
170.14,-22.5,14.142,-16.263
92.635,6,12.021,-16.971
62.635,-25,24.749,15.556
-29.615,-28,-16.971,-4.2426
-24.865,12.5,-24.042,-17.678
-41.115,-7,26.163,-16.971
-49.615,-1,1.4142,19.092
-93.115,-5,18.385,19.092
-103.61,-5.5,-9.1924,-12.728
-129.36,-3,2.8284,-19.799
-63.865,7.5,-15.556,17.678
-9.8646,-26,15.556,5.6569
-30.115,-4,-19.092,-9.8995
-19.115,2,4.2426,1.4142
-12.115,-13,-24.042,24.749
-26.865,-14.5,18.385,-0.70711
-30.615,6.5,1.4142,-17.678
-32.115,-9.5,-9.1924,2.1213
-65.615,3,4.9497,24.042
-31.115,23.5,-17.678,6.364
78.135,-3.5,24.749,-12.728
-22.865,-20.5,17.678,-1.916e-16
-103.36,11.5,7.0711,13.435
-113.86,8.5,-2.8284,-9.1924
-105.36,-24.5,-24.749,-4.2426
-71.615,-21,-16.971,4.9497
-51.115,-8.5,3.5355,-5.6569
-9.8646,13,-16.971,-1.4142
-33.865,12,-25.456,7.0711
-27.865,11,7.7782,-12.021
-41.115,-15.5,14.849,-15.556
-66.115,2,1.4142,-27.577
-97.365,-13,-12.728,10.607
-64.365,27.5,-15.556,10.607
-38.115,-1,-2.1213,17.678
8.1354,-18.5,13.435,14.142
13.885,16.5,27.577,0.70711
19.25,13,-12.728,20.506
24.75,13.5,-12.728,18.385
3,8,-17.678,11.314
0.5,-15.5,23.335,-16.263
-4.5,-14,28.284,19.799
10.75,-6.5,-7.7782,16.263
2,-2.5,-4.2426,-15.556
-12.75,30.5,15.556,-0.70711
0.5,8.5,-4.9497,-9.1924
-11.5,-15.5,-9.8995,2.8284
4.25,10.5,-1.4142,4.9497
9,4,4.2426,-19.799
1.75,-2,-15.556,25.456
-15.75,15,-16.971,4.2426
-4.25,11,24.042,20.506
-14.75,12,-25.456,6.364
7.5,14,-1.4142,0.70711
10,6.5,21.213,-20.506
14.75,-0.5,24.749,-21.213
0.75,13,-9.8995,0.70711
-12.75,11,1.4142,-19.799
-20.5,2,-13.435,7.7782
-11,-5,24.749,14.142
-5.25,-21.5,11.314,-17.678
-32,15,-19.092,10.607
14.75,-8.5,-12.021,16.263
24.75,-1,19.799,-25.456
19.25,-0.5,-2.1213,23.335
12.25,-6.5,-17.678,0.70711
12.5,-5,7.0711,23.335
-6.75,-5.5,-5.6569,-17.678
26,-0.5,14.849,-4.2426
-3.5,-5.5,-15.556,-23.335
-3.5,-5,-2.1213,-12.021
-13,-9.9429e-16,17.678,7.0711
22.25,3,-18.385,21.92
-42.75,10.5,3.5355,16.263
11.75,11.5,12.728,-24.042
-28.5,12,-12.728,-18.385
14,4,-7.4671e-16,7.0711
3,13.5,-3.5355,-9.8995
-24.75,-25,-15.556,3.5355
3,24,-23.335,1.4142
-5.5,2,6.364,-14.142
17,-5.5,10.607,0.70711
-8.5,-9,-3.5355,-14.142
-45.25,5,-24.042,1.4142
32.25,1,11.314,28.284
-6.75,29,-12.728,0.70711
-2.75,17.5,-16.263,16.263
17.75,8.5,-26.163,14.142
-20,15.5,2.1213,-9.1924
-1,-9.5,-14.142,-15.556
16.25,1,18.385,8.4853
20.25,-26,-9.8995,20.506
-24.25,-2,2.1213,1.4142
5,10.5,24.749,-25.456
-2,-0.5,-23.335,-19.799
3.25,-13.5,7.0711,12.021
-15.25,-2,-7.7782,-0.70711
-5,10,25.456,-12.728
-3.75,-25,7.7782,18.385
0,-10.5,4.2426,-13.435
5.3033,14.5,18.385,22.627
-2.1213,-11,-24.042,3.5355
13.435,-2,14.849,2.1213
-5.3033,-6.5,-17.678,20.506
5.3033,11.5,-24.749,-14.142
-0.35355,-12.5,-8.4853,16.971
-3.8891,-6.5,-16.263,-12.021
-8.1317,11,20.506,-16.263
4.5962,-4.5,-13.435,7.0711
2.4749,9.5,1.4142,3.5355
5.6569,10,-17.678,-16.263
2.4749,-26.5,20.506,-7.7782
-0.70711,11,-22.627,10.607
-6.749e-16,-12,-1.4142,-4.9497
-3.8891,5.5,-6.364,11.314
-16.263,15.5,-16.971,14.142
-12.374,11.5,-7.7782,-7.0711
-21.567,1.5,-2.8284,-5.6569
-1.4142,-3,27.577,-13.435
13.435,12.5,8.4853,11.314
16.971,-4,23.335,9.8995
15.91,5.5,18.385,-9.1924
-14.142,0.5,-8.4853,-15.556
-7.0711,5.5,16.971,-2.8284
7.7782,-25.5,18.385,16.263
5.3033,-25.5,17.678,10.607
-7.7782,-5,-19.092,3.5355
5.3033,4.5,12.728,-6.364
2.8284,9,-28.284,16.971
-6.7175,-18,-16.263,5.6569
4.9497,-14.5,-3.5355,14.849
10.253,-9.5,8.4853,11.314
-0.35355,20.5,-18.385,-12.021
15.91,-10.5,20.506,24.042
-1.4142,14.5,7.0711,-19.092
4.2426,28.5,-6.364,-16.971
2.4749,15.5,25.456,-26.87
-9.8995,14,-24.042,6.364
16.971,-13,9.8995,-9.1924
8.1317,-22,-12.728,14.849
8.8388,17.5,11.314,-15.556
4.2426,4.5,-26.163,-12.728
15.203,-17.5,23.335,8.4853
-23.688,-15,-12.728,21.213
-3.182,0.5,-11.314,-16.971
-22.274,-6,2.8284,2.1213
5.6569,18.5,3.5355,-14.142
22.274,13,-20.506,-5.6569
-8.4853,-15.5,-6.364,10.607
-7.7782,8.5,21.92,-19.092
10.607,14,-5.6569,15.556
16.617,-27.5,-6.364,-5.6569
5.6569,7,-13.435,-11.314
13.081,-21.5,-22.627,-0.70711
3.5355,-14,19.092,4.9497
12.374,29,-17.678,12.021
4.9497,-25.5,24.042,-10.607
-14.496,-20,1.4142,12.728
-5.6569,6.5,14.142,-24.749
-8.4853,-9,-27.577,23.335
16.617,-42,-11.314,17.678
3.5355,-19,18.385,13.435
16.263,-12.5,23.335,-17.678
16.971,-11,-21.213,-28.284
20.506,18.5,-16.263,5.8555e-16
12.728,-10.5,-2.1213,-4.2426
2.4749,19.5,9.1924,26.87
6.7175,-7,21.92,15.556
-10.96,-18,-4.9497,9.1862e-16
-13.081,-27.5,28.284,17.678
2.1213,-2,7.0711,2.1213
16.617,-21.5,8.4853,-4.2426
22.981,-11,-24.749,24.749
-17.678,4.5,-2.8284,-18.385
9.8995,-11.5,10.607,16.971
-21.567,-20,21.92,16.263
-1.0607,-15.5,-10.607,-16.263
-29.345,-5.5,-21.213,-16.263
3.5355,-2.5,-8.4853,-5.6569
20.506,-4.5,-15.556,-18.385
-13.435,-9,24.749,16.263
-24.042,-24,-1.4142,-18.385
8.8388,2.5,4.2426,4.2426
5.6569,-7,-1.4142,14.849
-6.7175,10,-16.971,19.092
1.7678,5.5,19.799,1.4142
6.0104,-27.5,-24.042,-26.163
15.91,-14.5,23.335,19.092
18.738,6,-15.556,7.0711
-1.0607,27,0.70711,12.021
4.5962,6,23.335,-16.971
-1.7678,5.5,-21.213,0.70711
-25.456,-2,22.627,-1.4142
3.8891,6,-7.7782,-16.971
-1.7678,14,19.092,26.87
27.577,-16,-12.021,3.5355
-4.9497,25,6.364,-15.556
-19.445,-10,7.0711,27.577
-3.8891,5.5,-12.021,-5.6569
24.749,9,16.971,2.8284
11.667,-13,28.991,12.728
12.021,4.5,12.728,-0.70711
2.4749,1.5,-17.678,24.749
-10.96,7,14.142,7.7782
6.364,1,23.335,-16.263
-11.314,-12.5,-4.9497,-13.435
-14.496,-9.5,3.5355,15.556
6.364,1.5,2.8284,-21.92
9.5459,-20.5,-12.728,-26.87
4.9497,-4,-24.042,-0.70711
-6.364,2.5,-16.971,16.971
3.182,-6.5,1.4142,-15.556
-2.1213,-14,10.607,4.9497
21.213,16,4.9497,-10.607
-10.607,-22,24.042,-4.2426
-14.142,-7.5,20.506,-8.4853
11.314,1.5,-14.142,-26.87
2.4749,-10.5,16.263,16.263
18.031,3.5,23.335,-11.314
9.8995,21.5,2.8284,11.314
-23.335,-5.6449e-16,-22.627,-7.7782
16.263,-20.5,-7.4671e-16,-13.435
3.8891,-23.5,-1.4142,-12.728
-1.4142,-13.5,-25.456,-11.314
