0
20303
39535
27678
13804
6950.3
10916
2148.2
2815.7
2272.2
1414.5
3036.7
2925.7
1883.6
798.48
618.14
1717.6
2035.5
892.58
1205.1
504.59
590.39
893.31
1222.1
887.88
1331.5
503.95
675.37
671.01
1071.1
692.92
860.95
1034.5
475.37
332.62
252.08
855.46
579.29
734.58
627.19
275.92
634.01
764.11
276.17
267.03
641.6
649.4
376.58
223.6
312.65
428.33
488.55
389.72
386.27
344.07
167.46
410.67
349.64
375.66
428.35
242.46
410.65
267.2
272.04
367.54
248.52
264.02
156.56
262.13
196.25
161.54
166.93
149.37
317.9
214.96
243.28
303.67
343.83
213.53
205.94
151.26
274.69
243.03
246.22
182.75
77.959
200
310.11
284.94
245.25
166.13
202.26
335.67
257.29
69.016
148.07
381.68
250.22
192.47
130.43
179.67
140.1
250.26
200.89
133.78
281.12
77.767
309.69
197.77
228.06
150.25
156.66
213.53
181.4
67.676
138.46
280.96
120.27
284.45
244.14
132.71
204.33
138.8
201.32
112.67
223.81
198.49
205.23
245.9
22.594
241.51
270.13
99.482
213.56
105.82
140.48
262.77
91.624
123.47
174.12
124.35
295.83
190.6
116.4
202.47
176.39
58.949
148.16
79.426
238.78
76.524
147.58
162.21
108.63
221.82
91.599
223.68
77.401
253.59
70.597
144.36
254.54
130.87
125.47
141.55
184.62
92.038
80.02
257.54
172.95
173.72
84.557
187.79
107.81
171.02
85.532
226.22
150.46
134.84
117.19
165.23
137.8
146.27
127.18
168.93
115.9
59.297
218.16
161.67
136.32
115.17
140.28
145.76
89.335
77.102
149.71
187.92
101.87
95.077
108.6
37.487
58.342
93.41
77.668
75.041
108.48
138.92
179.04
131.18
76.12
38.843
81.936
75.154
135.79
43.12
115.12
180.23
55.334
41.923
140.41
88.667
194.14
124.92
174.14
66.924
135.95
100.74
51.993
83.127
60.222
90.12
38.839
104.67
96.966
83.397
113.13
109.92
34.749
47.284
88.484
56.04
96.193
93.459
67.046
115.53
92.722
84.834
82.676
80.938
79.859
